,available,price,minimum_nights,maximum_nights,room_type,accomodates,bedrooms,beds,total_reviews,days_since_review,comment_length,days_since_joined,host_location_country,property_type_kind,no_of_bath,type_of_bath,number_of_amneties
1473,0.0,75.0,2.0,1125.0,Private room,1.0,1.0,1.0,3.0,209.66666666666663,312.3333333333333,1686,Belgium,Private,1.5,Public,21
1474,0.0,94.0,5.0,365.0,Private room,1.0,1.0,1.0,0.0,2720.1323529411766,0.0,1686,Belgium,Private,2.0,Private,17
1475,0.0,70.0,1.0,4.0,Entire home/apt,2.0,1.0,2.0,1.0,289.0,76.0,2404,Netherlands,Entire,1.0,Private,21
1476,1.0,90.0,1.0,200.0,Entire home/apt,4.0,1.0,1.0,6.0,221.0,129.83333333333334,802,Belgium,Entire,1.0,Private,23
1477,1.0,90.0,1.0,365.0,Entire home/apt,4.0,1.0,2.0,0.0,2720.1323529411766,0.0,802,Belgium,Entire,1.0,Private,25
1478,0.0,99.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,6.0,157.33333333333334,197.8333333333333,327,Belgium,Entire,1.5,Private,43
1479,1.0,175.0,1.0,1125.0,Shared room,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2033,Belgium,Public,1.0,Public,17
1480,0.0,187.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2033,Belgium,Entire,1.5,Private,30
1481,1.0,85.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,11.0,218.72727272727272,206.9090909090909,2511,Belgium,Entire,1.5,Private,38
1482,1.0,71.66666666666667,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,4.0,250.25,462.75,3547,Belgium,Entire,1.0,Private,18
1483,0.0,90.0,6.0,1125.0,Entire home/apt,4.0,1.0,3.0,5.0,225.8,80.4,323,Belgium,Entire,1.0,Private,17
1484,0.0,81.0,2.0,90.0,Entire home/apt,4.0,1.0,2.0,20.0,225.7,252.75,2816,Belgium,Entire,1.0,Private,18
1485,0.0,72.66666666666667,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,22.0,221.27272727272728,194.54545454545453,2816,Belgium,Entire,1.0,Private,16
1486,0.0,155.33333333333334,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,8.0,223.5,255.625,2848,Belgium,Entire,1.5,Private,18
1487,0.0,50.0,2.0,62.0,Private room,2.0,1.0,1.0,1.0,155.0,267.0,2848,Belgium,Private,1.0,Public,41
1488,1.0,70.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,5.0,120.0,94.4,594,Belgium,Entire,1.0,Private,32
1489,0.0,40.0,1.3333333333333333,1125.0,Private room,2.0,1.0,1.0,70.0,214.97142857142856,113.7,2020,Belgium,Private,1.5,Private,15
1490,0.0,50.0,2.0,1125.0,Private room,2.0,1.0,1.0,1.0,284.0,144.0,2644,Belgium,Private,1.0,Private,25
1491,0.0,126.66666666666669,1.0,1125.0,Entire home/apt,4.0,2.0,1.0,14.0,218.7142857142857,224.1428571428572,372,Belgium,Entire,0.5,Private,17
1492,0.0,55.0,5.0,365.0,Entire home/apt,2.0,1.0,1.0,1.0,191.0,446.0,2645,United States,Entire,1.5,Private,19
1493,0.0,175.0,12.0,1125.0,Entire home/apt,4.0,2.0,2.0,0.0,2720.1323529411766,0.0,2727,Belgium,Entire,1.5,Private,50
1494,0.0,50.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,3.0,261.0,240.0,667,Belgium,Entire,1.5,Private,38
1495,0.0,249.0,2.0,1125.0,Entire home/apt,6.0,3.0,3.0,0.0,2720.1323529411766,0.0,2249,Belgium,Entire,1.0,Private,22
1496,0.0,80.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,10.0,233.1,290.7,314,Belgium,Entire,1.0,Private,25
1497,1.0,75.0,3.0,1125.0,Private room,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,313,Belgium,Private,1.5,Private,18
1498,1.0,107.33333333333331,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,13.0,210.3846153846154,189.0,1516,Belgium,Entire,1.0,Private,33
1499,1.0,119.0,2.0,1125.0,Entire home/apt,4.0,2.0,3.0,2.0,122.5,198.0,2113,Belgium,Entire,1.5,Private,58
1500,1.0,79.0,3.0,365.0,Entire home/apt,4.0,2.0,2.0,21.0,170.85714285714286,189.8571428571429,2428,Belgium,Entire,1.5,Private,35
1501,1.0,79.0,5.0,1125.0,Entire home/apt,4.0,2.0,2.0,3.0,247.66666666666663,111.0,592,Belgium,Entire,1.0,Private,6
1502,1.0,85.0,1.0,365.0,Entire home/apt,3.0,1.0,1.0,5.0,172.4,194.0,2163,Belgium,Entire,1.5,Private,17
1503,1.0,68.33333333333333,2.0,365.0,Entire home/apt,4.0,1.0,2.0,5.0,243.8,132.0,306,Belgium,Entire,1.0,Private,31
1504,0.0,98.0,1.0,1125.0,Entire home/apt,6.0,1.0,5.0,46.0,188.65217391304347,226.3695652173913,305,Belgium,Entire,1.0,Private,59
1505,0.0,58.0,29.0,90.0,Entire home/apt,2.0,1.0,1.0,16.0,241.5,259.5,329,Belgium,Entire,1.0,Private,36
1506,0.0,59.0,2.0,365.0,Entire home/apt,3.0,1.0,1.0,8.0,222.375,176.125,301,Belgium,Entire,1.0,Private,36
1507,1.0,65.0,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,4.0,211.5,209.25,301,Belgium,Entire,1.5,Private,60
1508,0.0,46.0,1.0,360.0,Private room,3.0,1.0,3.0,51.0,205.94117647058823,180.64705882352945,380,Belgium,Private,1.5,Public,61
1509,0.0,99.66666666666669,1.0,1125.0,Private room,6.0,2.0,6.0,16.0,218.25,125.9375,380,Belgium,Private,1.5,Public,59
1510,1.0,50.0,4.0,7.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2554,Belgium,Entire,1.0,Private,4
1511,1.0,75.0,7.0,1125.0,Entire home/apt,2.0,1.0,1.0,1.0,230.0,187.0,1829,Belgium,Entire,1.0,Private,14
1512,0.0,110.0,2.0,61.0,Entire home/apt,4.0,2.0,3.0,12.0,201.16666666666663,267.0,3004,Belgium,Entire,1.0,Private,46
1513,0.0,250.0,5.0,1125.0,Entire home/apt,7.0,4.0,4.0,2.0,149.0,80.0,4047,Belgium,Entire,5.0,Private,20
1514,1.0,69.0,1.0,365.0,Private room,2.0,1.0,1.0,1.0,268.0,96.0,2388,Belgium,Private,1.0,Private,9
1515,0.0,85.0,3.0,15.0,Entire home/apt,2.0,1.0,1.0,5.0,232.2,175.0,1643,Belgium,Entire,1.0,Private,47
1516,1.0,45.0,1.0,1125.0,Private room,2.0,1.0,1.0,24.0,168.54166666666666,263.4166666666667,2317,Belgium,Private,1.5,Public,40
1517,0.0,80.0,2.0,10.0,Entire home/apt,2.0,1.0,1.0,5.0,215.2,421.0,2946,Belgium,Entire,1.0,Private,30
1518,1.0,70.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,8.0,189.125,272.875,1559,Belgium,Entire,1.0,Private,47
1519,0.0,78.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,21.0,166.38095238095238,174.61904761904762,2315,Belgium,Entire,1.0,Private,39
1520,1.0,80.0,2.0,365.0,Entire home/apt,2.0,1.0,1.0,7.0,248.0,141.28571428571428,3360,United States,Entire,1.0,Private,7
1521,1.0,27.33333333333333,7.0,1125.0,Private room,1.0,1.0,1.0,1.0,148.0,72.0,3067,Belgium,Private,1.0,Public,31
1522,1.0,50.0,30.0,1125.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,592,Belgium,Entire,1.0,Private,35
1523,0.0,120.0,1.6666666666666667,1125.0,Entire home/apt,5.0,2.0,2.0,15.0,182.3333333333333,146.46666666666667,3179,France,Entire,1.5,Private,60
1524,0.0,55.0,2.0,1125.0,Entire home/apt,4.0,1.0,1.0,5.0,204.6,181.4,904,Belgium,Entire,1.5,Private,35
1525,1.0,40.0,2.0,365.0,Private room,2.0,1.0,1.0,7.0,211.28571428571428,172.28571428571428,3235,Belgium,Private,1.0,Public,48
1526,1.0,206.3333333333333,1.0,1125.0,Entire home/apt,2.0,2.0,2.0,2.0,111.0,276.5,658,Belgium,Entire,1.0,Private,14
1527,0.0,48.0,2.0,365.0,Entire home/apt,2.0,1.0,1.0,4.0,245.5,234.25,281,Belgium,Entire,1.5,Private,46
1528,0.0,120.0,5.0,1125.0,Entire home/apt,6.0,3.0,5.0,8.0,155.25,283.75,280,Belgium,Entire,1.5,Private,50
1529,1.0,70.0,2.0,365.0,Entire home/apt,3.0,2.0,1.0,12.0,207.3333333333333,168.5,586,Belgium,Entire,1.5,Private,36
1530,0.0,200.0,3.0,365.0,Entire home/apt,4.0,2.0,2.0,13.0,199.3846153846154,223.46153846153845,2325,Belgium,Entire,2.5,Private,37
1531,1.0,140.0,2.0,365.0,Entire home/apt,3.0,1.0,2.0,4.0,145.25,200.75,1906,Belgium,Entire,1.5,Private,40
1532,1.0,120.0,9.0,1125.0,Private room,1.0,1.0,1.0,1.0,251.0,184.0,2499,Belgium,Private,1.0,Public,12
1533,1.0,175.0,1.0,365.0,Entire home/apt,4.0,1.0,1.0,7.0,186.0,138.28571428571428,1000,Belgium,Entire,1.0,Private,42
1534,1.0,180.0,1.0,1125.0,Entire home/apt,4.0,1.0,1.0,1.0,226.0,197.0,1000,Belgium,Entire,1.0,Private,59
1535,1.0,152.33333333333334,2.0,1125.0,Entire home/apt,4.0,2.0,1.0,10.0,168.8,348.0,273,Netherlands,Entire,1.5,Private,30
1536,1.0,145.0,7.0,365.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2586,Belgium,Entire,1.0,Private,47
1537,1.0,185.0,7.0,365.0,Entire home/apt,4.0,2.0,3.0,0.0,2720.1323529411766,0.0,2586,Belgium,Entire,1.0,Private,43
1538,1.0,88.33333333333333,2.0,1125.0,Entire home/apt,5.0,3.0,3.0,19.0,157.05263157894737,150.94736842105263,2255,Belgium,Entire,1.5,Private,24
1539,1.0,100.0,365.0,365.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2638,Belgium,Entire,1.0,Private,1
1540,0.0,47.0,1.0,1125.0,Private room,2.0,1.0,1.0,11.0,147.0909090909091,142.27272727272728,1014,Belgium,Private,1.0,Private,22
1541,0.0,85.0,30.0,1125.0,Entire home/apt,4.0,2.0,3.0,0.0,2720.1323529411766,0.0,3528,Belgium,Entire,1.0,Private,48
1542,1.0,54.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,1.0,191.0,134.0,2814,Belgium,Entire,1.0,Private,33
1543,0.0,79.0,4.0,1125.0,Entire home/apt,4.0,2.0,2.0,2.0,244.0,228.5,3311,Belgium,Entire,1.0,Private,11
1544,1.0,60.0,2.0,365.0,Entire home/apt,2.0,1.0,1.0,3.0,172.0,133.66666666666666,2282,Belgium,Entire,1.0,Private,36
1545,0.0,1000.0,1.0,7.0,Private room,2.0,1.0,1.0,2.0,235.0,115.5,266,Belgium,Private,1.0,Private,10
1546,0.0,1000.0,1.0,7.0,Private room,2.0,1.0,2.0,5.0,223.6,47.8,266,Belgium,Private,1.0,Private,10
1547,0.0,36.0,1.0,365.0,Private room,2.0,1.0,1.0,21.0,192.23809523809524,114.52380952380952,3317,Belgium,Private,1.0,Public,27
1548,0.0,425.0,1.0,1125.0,Entire home/apt,3.0,2.0,3.0,2.0,225.5,51.5,266,Belgium,Entire,1.0,Private,24
1549,1.0,265.0,1.0,1125.0,Entire home/apt,3.0,1.0,1.0,0.0,2720.1323529411766,0.0,266,Belgium,Entire,1.5,Private,20
1550,1.0,275.0,1.0,1125.0,Entire home/apt,3.0,1.0,1.0,0.0,2720.1323529411766,0.0,266,Belgium,Entire,1.0,Private,20
1551,1.0,275.0,1.0,1125.0,Entire home/apt,3.0,1.0,1.0,1.0,240.0,57.0,266,Belgium,Entire,1.0,Private,20
1552,1.0,275.0,1.0,1125.0,Entire home/apt,3.0,1.0,1.0,2.0,241.0,99.0,266,Belgium,Entire,1.0,Private,20
1553,0.0,90.0,1.0,1125.0,Entire home/apt,4.0,2.0,2.0,0.0,2720.1323529411766,0.0,2415,Belgium,Entire,1.5,Private,8
1554,0.0,75.0,3.0,1125.0,Entire home/apt,4.0,2.0,4.0,1.0,222.0,56.0,974,Belgium,Entire,1.5,Private,11
1555,0.0,121.66666666666669,1.6666666666666667,1125.0,Entire home/apt,4.0,1.0,2.0,35.0,158.28571428571428,259.0571428571429,2939,Belgium,Entire,1.5,Private,37
1556,1.0,88.0,2.0,6.0,Entire home/apt,2.0,1.0,1.0,2.0,169.5,129.0,4068,Belgium,Entire,1.0,Private,25
1557,1.0,94.0,14.0,100.0,Entire home/apt,6.0,2.0,2.0,0.0,2720.1323529411766,0.0,854,Belgium,Entire,2.5,Private,4
1558,1.0,125.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,3.0,163.0,212.66666666666663,253,Belgium,Entire,1.0,Private,39
1559,0.0,55.0,1.0,365.0,Private room,1.0,1.0,1.0,1.0,186.0,121.0,2228,Belgium,Private,1.0,Public,30
1560,0.0,65.0,1.0,1125.0,Entire home/apt,4.0,1.0,2.0,6.0,212.5,104.33333333333331,1504,Belgium,Entire,1.0,Private,31
1561,0.0,47.0,120.0,1125.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,622,Belgium,Entire,1.5,Private,45
1562,1.0,71.66666666666667,4.0,1125.0,Entire home/apt,2.0,1.0,1.0,4.0,206.75,161.75,2357,Belgium,Entire,1.0,Private,39
1563,1.0,70.0,2.0,365.0,Entire home/apt,3.0,1.0,1.0,0.0,2720.1323529411766,0.0,249,Belgium,Entire,1.0,Private,24
1564,0.0,79.0,2.0,14.0,Entire home/apt,2.0,1.0,1.0,1.0,176.0,285.0,3875,Belgium,Entire,1.5,Private,35
1565,1.0,110.0,2.0,15.0,Entire home/apt,2.0,1.0,1.0,2.0,152.0,203.0,399,Belgium,Entire,1.5,Private,44
1566,0.0,59.0,1.0,7.0,Entire home/apt,3.0,1.0,1.0,11.0,193.9090909090909,154.45454545454547,2453,Belgium,Entire,1.0,Private,15
1567,0.0,33.0,28.0,1125.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2407,Belgium,Entire,1.0,Private,13
1568,0.0,95.0,2.0,365.0,Entire home/apt,4.0,2.0,2.0,3.0,218.66666666666663,78.33333333333333,966,Belgium,Entire,1.0,Private,9
1569,1.0,78.0,6.0,60.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,1878,Belgium,Entire,1.5,Private,29
1570,0.0,105.0,1.0,7.0,Entire home/apt,3.0,1.0,1.0,5.0,215.2,311.4,2302,Belgium,Entire,1.0,Private,37
1571,1.0,120.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,3.0,202.66666666666663,393.0,2935,Belgium,Entire,1.0,Private,44
1572,1.0,90.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,8.0,196.25,101.0,1155,Belgium,Entire,1.0,Private,13
1573,1.0,90.0,1.0,365.0,Entire home/apt,3.0,1.0,1.0,0.0,2720.1323529411766,0.0,1155,Belgium,Entire,1.0,Private,13
1574,1.0,70.0,1.0,365.0,Private room,2.0,1.0,1.0,19.0,171.78947368421052,127.6842105263158,1749,Belgium,Private,1.0,Private,28
1575,1.0,100.0,28.0,365.0,Entire home/apt,2.0,1.0,2.0,0.0,2720.1323529411766,0.0,2121,Belgium,Entire,1.0,Private,10
1576,1.0,42.333333333333336,1.0,365.0,Shared room,6.0,1.0,4.0,0.0,2720.1323529411766,0.0,234,Belgium,Public,1.0,Public,6
1577,1.0,160.0,1.3333333333333333,365.0,Entire home/apt,2.0,1.0,1.0,8.0,179.75,167.375,233,Belgium,Private,1.5,Private,38
1578,1.0,160.0,1.6666666666666667,365.0,Entire home/apt,2.0,1.0,1.0,8.0,168.125,123.75,233,Belgium,Private,1.5,Private,41
1579,1.0,160.0,2.0,365.0,Entire home/apt,2.0,1.0,1.0,7.0,171.42857142857142,172.0,233,Belgium,Private,1.5,Private,41
1580,1.0,265.0,2.0,365.0,Private room,4.0,2.0,3.0,6.0,177.16666666666666,51.16666666666666,233,Belgium,Private,1.5,Private,44
1581,1.0,160.0,2.0,365.0,Entire home/apt,2.0,1.0,1.0,1.0,135.0,260.0,233,Belgium,Private,1.5,Private,41
1582,1.0,70.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,3.0,137.66666666666666,230.3333333333333,2569,Belgium,Entire,1.5,Private,46
1583,0.0,45.0,1.0,1125.0,Private room,3.0,1.0,1.0,3.0,116.33333333333331,138.66666666666666,2582,Belgium,Private,1.5,Public,48
1584,0.0,85.66666666666667,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,173.0,166.5,2494,Belgium,Entire,1.0,Private,41
1585,1.0,241.66666666666663,1.0,1125.0,Entire home/apt,3.0,1.0,2.0,7.0,155.28571428571428,384.1428571428572,1223,Netherlands,Entire,1.5,Private,16
1586,1.0,275.0,1.0,1125.0,Entire home/apt,4.0,1.0,3.0,15.0,163.86666666666667,113.06666666666666,1223,Netherlands,Entire,1.5,Private,17
1587,1.0,286.6666666666667,1.0,1125.0,Entire home/apt,5.0,3.0,3.0,16.0,159.5625,135.9375,1223,Netherlands,Entire,1.5,Private,17
1588,1.0,465.0,1.0,1125.0,Entire home/apt,6.0,3.0,3.0,11.0,163.45454545454547,86.18181818181819,1223,Netherlands,Entire,2.5,Private,17
1589,1.0,190.0,1.0,1125.0,Entire home/apt,4.0,1.0,2.0,7.0,158.28571428571428,160.71428571428572,1223,Netherlands,Entire,1.5,Private,16
1590,1.0,223.3333333333333,1.0,1125.0,Entire home/apt,4.0,1.0,2.0,3.0,138.0,233.3333333333333,1223,Netherlands,Entire,1.5,Private,16
1591,1.0,295.0,1.0,1125.0,Entire home/apt,4.0,1.0,2.0,3.0,162.33333333333334,95.0,1223,Netherlands,Entire,1.5,Private,17
1592,1.0,236.66666666666663,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,3.0,130.33333333333334,16.333333333333332,1223,Netherlands,Entire,1.5,Private,15
1593,1.0,42.0,1.0,365.0,Entire home/apt,2.0,1.0,1.0,8.0,159.25,299.875,1460,Belgium,Entire,1.0,Private,17
1594,1.0,40.0,10.0,365.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2898,Belgium,Entire,1.0,Private,13
1595,0.0,80.0,1.0,365.0,Entire home/apt,4.0,2.0,2.0,0.0,2720.1323529411766,0.0,551,Belgium,Entire,1.5,Private,6
1596,1.0,93.33333333333331,1.0,365.0,Entire home/apt,2.0,1.0,2.0,0.0,2720.1323529411766,0.0,1078,Belgium,Entire,1.0,Private,9
1597,1.0,100.0,1.0,365.0,Entire home/apt,2.0,1.0,1.0,15.0,161.06666666666666,168.66666666666666,2725,Belgium,Entire,1.5,Private,41
1598,1.0,105.0,2.333333333333333,365.0,Entire home/apt,4.0,3.0,3.0,11.0,174.0909090909091,458.45454545454544,3912,Belgium,Entire,1.5,Private,42
1599,0.0,120.0,2.0,1125.0,Entire home/apt,4.0,1.0,3.0,4.0,137.0,205.5,220,Belgium,Entire,1.0,Private,32
1600,0.0,55.0,1.0,5.0,Entire home/apt,2.0,1.0,1.0,11.0,166.1818181818182,125.27272727272728,1001,Belgium,Entire,1.0,Private,40
1601,0.0,140.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,200.5,178.0,2701,Belgium,Entire,1.0,Private,22
1602,0.0,56.333333333333336,1.0,365.0,Private room,4.0,2.0,2.0,22.0,175.5,172.72727272727272,2126,Belgium,Private,1.0,Private,38
1603,1.0,62.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,7.0,137.28571428571428,234.42857142857144,217,Belgium,Entire,1.0,Private,37
1604,1.0,70.0,2.0,31.0,Entire home/apt,2.0,1.0,1.0,10.0,155.6,234.1,1783,Belgium,Entire,1.5,Private,33
1605,0.0,40.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,7.0,173.42857142857142,192.42857142857144,1348,Belgium,Entire,1.0,Private,17
1606,1.0,60.0,1.0,365.0,Entire home/apt,2.0,1.0,1.0,6.0,161.5,176.66666666666666,234,Belgium,Entire,1.0,Private,32
1607,0.0,80.0,1.0,2.0,Private room,2.0,1.0,1.0,1.0,177.0,40.0,433,Belgium,Private,1.0,Public,11
1608,1.0,103.66666666666669,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,4.0,124.5,281.0,2492,Netherlands,Entire,1.0,Private,37
1609,1.0,64.0,1.0,365.0,Private room,2.0,1.0,1.0,2.0,174.0,144.5,209,Belgium,Private,1.0,Public,9
1610,1.0,85.0,1.0,30.0,Entire home/apt,2.0,1.0,1.0,3.0,137.0,286.3333333333333,3596,Belgium,Entire,1.5,Private,32
1611,1.0,75.0,2.0,365.0,Entire home/apt,2.0,1.0,1.0,3.0,131.0,156.33333333333334,2842,Belgium,Entire,1.0,Private,19
1612,0.0,80.0,3.0,31.0,Entire home/apt,4.0,2.0,3.0,7.0,150.42857142857142,198.0,204,Belgium,Entire,1.0,Private,37
1613,1.0,59.0,1.0,365.0,Entire home/apt,2.0,1.0,1.0,12.0,147.66666666666666,124.08333333333331,2827,Belgium,Entire,1.0,Private,56
1614,0.0,90.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,7.0,161.71428571428572,259.2857142857143,1242,Belgium,Entire,1.0,Private,38
1615,1.0,85.0,2.0,365.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2910,Belgium,Entire,1.5,Private,37
1616,1.0,85.0,1.0,1125.0,Entire home/apt,4.0,1.0,2.0,12.0,147.83333333333334,230.25,201,Belgium,Entire,1.0,Private,37
1617,1.0,240.0,2.0,1125.0,Entire home/apt,4.0,2.0,3.0,1.0,146.0,63.0,3923,Belgium,Entire,1.5,Private,48
1618,0.0,30.0,28.0,365.0,Entire home/apt,4.0,2.0,1.0,0.0,2720.1323529411766,0.0,1785,Belgium,Entire,1.0,Private,5
1619,1.0,130.0,2.0,365.0,Entire home/apt,4.0,2.0,2.0,7.0,151.28571428571428,177.28571428571428,2478,France,Entire,1.5,Private,52
1620,0.0,60.0,2.0,1125.0,Private room,3.0,1.0,2.0,2.0,169.0,46.0,3189,Belgium,Private,1.0,Public,26
1621,1.0,70.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,139.0,382.0,2475,Belgium,Entire,1.5,Private,29
1622,0.0,60.0,1.0,365.0,Entire home/apt,5.0,2.0,2.0,0.0,2720.1323529411766,0.0,189,Netherlands,Entire,1.5,Private,12
1623,0.0,120.0,3.0,365.0,Entire home/apt,6.0,3.0,6.0,0.0,2720.1323529411766,0.0,1684,Belgium,Entire,1.0,Private,17
1624,1.0,110.0,13.0,90.0,Entire home/apt,4.0,2.0,3.0,2.0,131.0,680.5,2624,Netherlands,Entire,1.5,Private,44
1625,1.0,400.0,2.0,45.0,Entire home/apt,8.0,3.0,6.0,7.0,142.28571428571428,165.42857142857142,1483,Belgium,Entire,3.0,Private,58
1626,0.0,54.0,2.0,1125.0,Entire home/apt,2.0,1.0,2.0,3.0,127.66666666666669,117.0,186,Belgium,Entire,1.0,Private,28
1627,1.0,97.66666666666669,1.0,365.0,Entire home/apt,2.0,1.0,1.0,5.0,140.4,232.2,2262,Belgium,Entire,1.0,Private,38
1628,1.0,411.6666666666667,7.0,28.0,Entire home/apt,4.0,2.0,2.0,1.0,157.0,101.0,185,Belgium,Entire,1.0,Private,34
1629,1.0,110.0,3.0,1125.0,Entire home/apt,4.0,2.0,2.0,3.0,141.0,185.0,1155,Belgium,Entire,1.0,Private,37
1630,1.0,59.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,5.0,128.6,171.8,1571,Belgium,Entire,1.0,Private,36
1631,1.0,210.66666666666663,3.6666666666666665,28.0,Entire home/apt,4.0,2.0,3.0,2.0,147.0,101.5,185,Belgium,Entire,1.0,Private,26
1632,1.0,45.0,1.0,7.0,Private room,2.0,1.0,1.0,9.0,149.88888888888889,169.55555555555554,1472,Belgium,Private,1.5,Public,35
1633,0.0,90.0,2.0,1125.0,Entire home/apt,5.0,2.0,4.0,3.0,137.0,268.6666666666667,2356,Belgium,Entire,1.5,Private,24
1634,0.0,86.66666666666667,4.0,365.0,Entire home/apt,2.0,1.0,1.0,9.0,138.88888888888889,231.11111111111111,2534,Belgium,Entire,1.0,Private,44
1635,1.0,55.0,1.3333333333333333,365.0,Entire home/apt,2.0,1.0,2.0,0.0,2720.1323529411766,0.0,181,Netherlands,Entire,1.0,Private,29
1636,1.0,450.0,1.0,1125.0,Entire home/apt,6.0,2.0,2.0,3.0,137.33333333333334,166.33333333333334,180,Belgium,Entire,1.5,Private,45
1637,1.0,226.0,1.0,1125.0,Entire home/apt,4.0,2.0,2.0,3.0,135.33333333333334,271.6666666666667,180,Belgium,Entire,1.5,Private,44
1638,0.0,250.0,1.0,1000.0,Entire home/apt,4.0,1.0,2.0,1.0,150.0,145.0,180,Belgium,Entire,1.5,Private,43
1639,1.0,82.66666666666667,2.0,365.0,Entire home/apt,2.0,1.0,1.0,4.0,145.0,243.75,2394,Belgium,Entire,1.0,Private,33
1640,1.0,35.0,2.0,365.0,Private room,2.0,2.0,2.0,3.0,149.0,384.3333333333333,2399,Belgium,Private,1.5,Public,49
1641,1.0,41.0,2.0,1125.0,Shared room,4.0,1.0,2.0,2.0,166.5,353.0,184,Belgium,Public,1.0,Public,29
1642,1.0,150.0,1.0,365.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,178,Belgium,Entire,1.0,Private,9
1643,1.0,70.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,3.0,127.66666666666669,223.3333333333333,256,Belgium,Entire,1.0,Private,43
1644,1.0,80.0,1.0,1125.0,Entire home/apt,3.0,2.0,3.0,12.0,137.58333333333334,103.75,184,Belgium,Entire,1.0,Private,14
1645,1.0,55.0,1.0,1125.0,Private room,2.0,1.0,2.0,13.0,141.46153846153845,106.6153846153846,184,Belgium,Private,1.5,Public,32
1646,1.0,55.0,1.0,1125.0,Private room,2.0,1.0,2.0,7.0,134.0,151.85714285714286,184,Belgium,Private,1.0,Public,31
1647,1.0,260.0,1.0,1125.0,Entire home/apt,9.0,5.0,9.0,0.0,2720.1323529411766,0.0,184,Belgium,Entire,4.0,Private,19
1648,1.0,57.66666666666666,1.0,1125.0,Private room,2.0,1.0,2.0,4.0,128.5,57.75,184,Belgium,Private,1.5,Private,33
1649,1.0,33.0,1.0,365.0,Private room,2.0,1.0,1.0,14.0,136.21428571428572,208.78571428571428,189,Belgium,Private,1.5,Public,39
1650,1.0,70.0,1.0,365.0,Entire home/apt,2.0,1.0,3.0,6.0,148.33333333333334,139.83333333333334,1775,Belgium,Entire,1.0,Private,18
1651,0.0,14.0,60.0,366.0,Entire home/apt,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2272,Belgium,Entire,1.0,Private,38
1652,1.0,221.0,2.333333333333333,365.0,Entire home/apt,4.0,2.0,2.0,3.0,135.0,325.3333333333333,2836,Belgium,Entire,1.5,Private,60
1653,0.0,70.0,3.0,365.0,Entire home/apt,4.0,1.0,2.0,2.0,136.5,217.5,558,Belgium,Entire,1.0,Private,9
1654,1.0,155.0,2.0,365.0,Entire home/apt,4.0,1.0,1.0,0.0,2720.1323529411766,0.0,2105,Belgium,Entire,1.5,Private,33
1655,1.0,67.66666666666667,20.0,1125.0,Entire home/apt,4.0,1.0,3.0,5.0,125.8,186.2,162,Belgium,Entire,1.0,Private,22
